id,Period,Data_value,Series_title_2
746,2016.06,3079.7,Credit
747,2016.07,3124.4,Credit
748,2016.08,3102.0,Credit
749,2016.09,3172.9,Credit
750,2016.1,3234.7,Credit
751,2016.11,3201.1,Credit
752,2016.12,3286.1,Credit
753,2017.01,3622.1,Credit
754,2017.02,3601.2,Credit
755,2017.03,3631.1,Credit
756,2017.04,3674.4,Credit
757,2017.05,3688.4,Credit
758,2017.06,3695.7,Credit
759,2017.07,3736.6,Credit
760,2017.08,3777.2,Credit
761,2017.09,3743.8,Credit
762,2017.1,3829.4,Credit
763,2017.11,3886.8,Credit
764,2017.12,3941.5,Credit
765,2018.01,3999.5,Credit
766,2018.02,4036.0,Credit
767,2018.03,4072.0,Credit
768,2018.04,4032.7,Credit
769,2018.05,4077.3,Credit
770,2018.06,4084.6,Credit
771,2018.07,4131.3,Credit
772,2018.08,4162.0,Credit
773,2018.09,4229.1,Credit
774,2018.1,4241.1,Credit
775,2018.11,4228.1,Credit
776,2018.12,4227.4,Credit
777,2019.01,4328.4,Credit
778,2019.02,4325.8,Credit
779,2019.03,4342.7,Credit
780,2019.04,4336.8,Credit
781,2019.05,4272.9,Credit
782,2019.06,4321.7,Credit
783,2019.07,4281.9,Credit
784,2019.08,4362.9,Credit
785,2019.09,4352.7,Credit
786,2019.1,4373.1,Credit
787,2019.11,4475.2,Credit
788,2019.12,4482.4,Credit
789,2020.01,4536.0,Credit
790,2020.02,4567.2,Credit
791,2020.03,4226.4,Credit
792,2020.04,2607.8,Credit
793,2020.05,4380.3,Credit
794,2020.06,4895.6,Credit
795,2020.07,4884.9,Credit
796,2020.08,4664.5,Credit
797,2020.09,4890.8,Credit
798,2020.1,4925.6,Credit
799,2020.11,4889.5,Credit
800,2020.12,4916.8,Credit
801,2021.01,4850.7,Credit
802,2021.02,4698.1,Credit
803,2021.03,4867.9,Credit
804,2021.04,5074.7,Credit
805,2021.05,5189.4,Credit
806,2021.06,5251.5,Credit
807,2021.07,5448.5,Credit
808,2021.08,4412.6,Credit
809,2021.09,4505.0,Credit
810,2021.1,4926.5,Credit
811,2021.11,5351.3,Credit
812,2021.12,5481.4,Credit
813,2022.01,5547.9,Credit
814,2022.02,5133.7,Credit
815,2022.03,5341.8,Credit
816,2022.04,5650.4,Credit
817,2022.05,5751.2,Credit
818,2022.06,5766.0,Credit
819,2022.07,5812.6,Credit
820,2022.08,5816.5,Credit
821,2022.09,5905.7,Credit
822,2022.1,5971.3,Credit
823,2022.11,5968.4,Credit
824,2022.12,5942.9,Credit
825,2002.1,1618.3,Debit
826,2002.11,1557.5,Debit
827,2002.12,1603.3,Debit
828,2003.01,1599.2,Debit
829,2003.02,1612.3,Debit
830,2003.03,1618.7,Debit
831,2003.04,1626.9,Debit
832,2003.05,1653.8,Debit
833,2003.06,1643.4,Debit
834,2003.07,1686.0,Debit
835,2003.08,1699.6,Debit
836,2003.09,1706.7,Debit
837,2003.1,1724.6,Debit
838,2003.11,1731.7,Debit
839,2003.12,1755.9,Debit
840,2004.01,1755.0,Debit
841,2004.02,1760.0,Debit
842,2004.03,1782.6,Debit
843,2004.04,1799.5,Debit
844,2004.05,1805.9,Debit
845,2004.06,1816.8,Debit
846,2004.07,1829.9,Debit
847,2004.08,1838.0,Debit
848,2004.09,1852.1,Debit
849,2004.1,1847.6,Debit
850,2004.11,1872.3,Debit
851,2004.12,1873.9,Debit
852,2005.01,1901.7,Debit
853,2005.02,1917.1,Debit
854,2005.03,1922.2,Debit
855,2005.04,1939.3,Debit
856,2005.05,1937.4,Debit
857,2005.06,1961.4,Debit
858,2005.07,1979.2,Debit
859,2005.08,1989.0,Debit
860,2005.09,2008.3,Debit
861,2005.1,2027.3,Debit
862,2005.11,2036.9,Debit
863,2005.12,2011.4,Debit
864,2006.01,2059.1,Debit
865,2006.02,2056.3,Debit
866,2006.03,2082.0,Debit
867,2006.04,2100.4,Debit
868,2006.05,2123.0,Debit
869,2006.06,2146.2,Debit
870,2006.07,2151.1,Debit
871,2006.08,2164.6,Debit
872,2006.09,2167.6,Debit
873,2006.1,2203.1,Debit
874,2006.11,2210.4,Debit
875,2006.12,2242.6,Debit
876,2007.01,2248.9,Debit
877,2007.02,2286.7,Debit
878,2007.03,2295.8,Debit
879,2007.04,2316.1,Debit
880,2007.05,2327.0,Debit
881,2007.06,2348.4,Debit
882,2007.07,2355.9,Debit
883,2007.08,2366.2,Debit
884,2007.09,2391.0,Debit
885,2007.1,2385.9,Debit
886,2007.11,2413.9,Debit
887,2007.12,2432.6,Debit
888,2008.01,2433.3,Debit
889,2008.02,2436.3,Debit
890,2008.03,2436.1,Debit
891,2008.04,2446.2,Debit
892,2008.05,2463.4,Debit
893,2008.06,2441.8,Debit
894,2008.07,2474.6,Debit
895,2008.08,2502.1,Debit
896,2008.09,2517.4,Debit
897,2008.1,2549.7,Debit
898,2008.11,2534.4,Debit
899,2008.12,2529.5,Debit
900,2009.01,2536.7,Debit
901,2009.02,2557.9,Debit
902,2009.03,2567.5,Debit
903,2009.04,2584.5,Debit
904,2009.05,2617.7,Debit
905,2009.06,2598.7,Debit
906,2009.07,2621.0,Debit
907,2009.08,2648.8,Debit
908,2009.09,2662.4,Debit
909,2009.1,2645.4,Debit
910,2009.11,2652.7,Debit
911,2009.12,2684.0,Debit
912,2010.01,2697.5,Debit
913,2010.02,2703.9,Debit
914,2010.03,2738.0,Debit
915,2010.04,2698.4,Debit
916,2010.05,2711.5,Debit
917,2010.06,2737.5,Debit
918,2010.07,2760.0,Debit
919,2010.08,2773.9,Debit
920,2010.09,2801.6,Debit
921,2010.1,2844.2,Debit
922,2010.11,2859.7,Debit
923,2010.12,2863.8,Debit
924,2011.01,2881.9,Debit
925,2011.02,2889.4,Debit
926,2011.03,2946.2,Debit
927,2011.04,2970.8,Debit
928,2011.05,2949.6,Debit
929,2011.06,2967.7,Debit
930,2011.07,2994.1,Debit
931,2011.08,2981.7,Debit
932,2011.09,2992.1,Debit
933,2011.1,3017.4,Debit
934,2011.11,3016.0,Debit
935,2011.12,3012.6,Debit
936,2012.01,3054.5,Debit
937,2012.02,3059.6,Debit
938,2012.03,3070.0,Debit
939,2012.04,3092.7,Debit
940,2012.05,3112.9,Debit
941,2012.06,3116.6,Debit
942,2012.07,3115.0,Debit
943,2012.08,3140.5,Debit
944,2012.09,3152.5,Debit
945,2012.1,3140.3,Debit
946,2012.11,3165.8,Debit
947,2012.12,3175.9,Debit
948,2013.01,3211.4,Debit
949,2013.02,3219.5,Debit
950,2013.03,3207.3,Debit
951,2013.04,3227.3,Debit
952,2013.05,3217.4,Debit
953,2013.06,3256.0,Debit
954,2013.07,3264.1,Debit
955,2013.08,3277.5,Debit
956,2013.09,3275.0,Debit
957,2013.1,3296.8,Debit
958,2013.11,3306.3,Debit
959,2013.12,3334.4,Debit
960,2014.01,3300.2,Debit
961,2014.02,3345.5,Debit
962,2014.03,3341.8,Debit
963,2014.04,3343.4,Debit
964,2014.05,3395.3,Debit
965,2014.06,3370.7,Debit
966,2014.07,3376.0,Debit
967,2014.08,3386.9,Debit
968,2014.09,3375.6,Debit
969,2014.1,3397.7,Debit
970,2014.11,3408.5,Debit
971,2014.12,3405.1,Debit
972,2015.01,3417.8,Debit
973,2015.02,3424.4,Debit
974,2015.03,3456.6,Debit
975,2015.04,3419.4,Debit
976,2015.05,3460.1,Debit
977,2015.06,3451.2,Debit
978,2015.07,3463.9,Debit
979,2015.08,3470.0,Debit
980,2015.09,3487.9,Debit
981,2015.1,3466.8,Debit
982,2015.11,3471.6,Debit
983,2015.12,3510.0,Debit
984,2016.01,3492.7,Debit
985,2016.02,3505.7,Debit
986,2016.03,3500.7,Debit
987,2016.04,3548.6,Debit
988,2016.05,3507.0,Debit
989,2016.06,3540.2,Debit
990,2016.07,3557.1,Debit
991,2016.08,3471.8,Debit
992,2016.09,3511.2,Debit
993,2016.1,3522.1,Debit
994,2016.11,3502.4,Debit
995,2016.12,3487.4,Debit
996,2017.01,3521.8,Debit
997,2017.02,3502.6,Debit
998,2017.03,3474.3,Debit
999,2017.04,3500.8,Debit
1000,2017.05,3500.5,Debit
1001,2017.06,3477.4,Debit
1002,2017.07,3457.0,Debit
1003,2017.08,3467.4,Debit
1004,2017.09,3469.0,Debit
1005,2017.1,3479.4,Debit
1006,2017.11,3493.9,Debit
1007,2017.12,3481.2,Debit
1008,2018.01,3433.0,Debit
1009,2018.02,3415.7,Debit
1010,2018.03,3450.6,Debit
1011,2018.04,3407.3,Debit
1012,2018.05,3431.1,Debit
1013,2018.06,3439.3,Debit
1014,2018.07,3452.8,Debit
1015,2018.08,3452.3,Debit
1016,2018.09,3487.2,Debit
1017,2018.1,3441.1,Debit
1018,2018.11,3407.5,Debit
1019,2018.12,3403.5,Debit
1020,2019.01,3427.9,Debit
1021,2019.02,3427.4,Debit
1022,2019.03,3437.8,Debit
1023,2019.04,3439.1,Debit
1024,2019.05,3427.8,Debit
1025,2019.06,3430.8,Debit
1026,2019.07,3441.1,Debit
1027,2019.08,3484.2,Debit
1028,2019.09,3499.9,Debit
1029,2019.1,3484.7,Debit
1030,2019.11,3471.3,Debit
1031,2019.12,3462.5,Debit
1032,2020.01,3445.2,Debit
1033,2020.02,3502.8,Debit
1034,2020.03,3147.6,Debit
1035,2020.04,1175.4,Debit
1036,2020.05,2389.4,Debit
1037,2020.06,3094.0,Debit
1038,2020.07,3215.3,Debit
1039,2020.08,2895.1,Debit
1040,2020.09,3124.1,Debit
1041,2020.1,3114.0,Debit
1042,2020.11,3122.4,Debit
1043,2020.12,3096.8,Debit
1044,2021.01,3097.1,Debit
1045,2021.02,3013.4,Debit
1046,2021.03,3027.7,Debit
1047,2021.04,3084.1,Debit
1048,2021.05,3107.9,Debit
1049,2021.06,3136.0,Debit
1050,2021.07,3119.0,Debit
1051,2021.08,2262.9,Debit
1052,2021.09,2225.7,Debit
1053,2021.1,2461.1,Debit
1054,2021.11,2709.4,Debit
1055,2021.12,2776.4,Debit
1056,2022.01,2851.3,Debit
1057,2022.02,2690.9,Debit
1058,2022.03,2691.1,Debit
1059,2022.04,2806.5,Debit
1060,2022.05,2848.4,Debit
1061,2022.06,2839.8,Debit
1062,2022.07,2826.6,Debit
1063,2022.08,2916.7,Debit
1064,2022.09,2970.6,Debit
1065,2022.1,2960.3,Debit
1066,2022.11,2941.5,Debit
1067,2022.12,2843.9,Debit
1068,2002.1,1233.7,Credit
1069,2002.11,1244.8,Credit
1070,2002.12,1254.6,Credit
1071,2003.01,1261.9,Credit
1072,2003.02,1264.5,Credit
1073,2003.03,1263.2,Credit
1074,2003.04,1264.1,Credit
1075,2003.05,1270.7,Credit
1076,2003.06,1283.4,Credit
1077,2003.07,1298.7,Credit
1078,2003.08,1314.6,Credit
1079,2003.09,1331.8,Credit
1080,2003.1,1353.0,Credit
1081,2003.11,1377.7,Credit
1082,2003.12,1402.9,Credit
1083,2004.01,1424.7,Credit
1084,2004.02,1442.6,Credit
1085,2004.03,1457.9,Credit
1086,2004.04,1472.1,Credit
1087,2004.05,1485.4,Credit
1088,2004.06,1498.0,Credit
1089,2004.07,1509.8,Credit
1090,2004.08,1522.1,Credit
1091,2004.09,1535.5,Credit
1092,2004.1,1548.1,Credit
1093,2004.11,1560.4,Credit
1094,2004.12,1570.3,Credit
1095,2005.01,1579.9,Credit
1096,2005.02,1590.1,Credit
1097,2005.03,1602.0,Credit
1098,2005.04,1615.8,Credit
1099,2005.05,1630.2,Credit
1100,2005.06,1643.3,Credit
1101,2005.07,1656.1,Credit
1102,2005.08,1668.6,Credit
1103,2005.09,1679.4,Credit
1104,2005.1,1687.3,Credit
1105,2005.11,1694.5,Credit
1106,2005.12,1705.1,Credit
1107,2006.01,1720.8,Credit
1108,2006.02,1742.6,Credit
1109,2006.03,1767.6,Credit
1110,2006.04,1789.0,Credit
1111,2006.05,1806.2,Credit
1112,2006.06,1819.4,Credit
1113,2006.07,1829.8,Credit
1114,2006.08,1839.0,Credit
1115,2006.09,1849.2,Credit
1116,2006.1,1861.2,Credit
1117,2006.11,1872.9,Credit
1118,2006.12,1886.4,Credit
1119,2007.01,1900.3,Credit
1120,2007.02,1911.1,Credit
1121,2007.03,1920.1,Credit
1122,2007.04,1928.7,Credit
1123,2007.05,1937.6,Credit
1124,2007.06,1948.1,Credit
1125,2007.07,1959.7,Credit
1126,2007.08,1972.4,Credit
1127,2007.09,1987.5,Credit
1128,2007.1,2008.0,Credit
1129,2007.11,2029.0,Credit
1130,2007.12,2042.0,Credit
1131,2008.01,2046.5,Credit
1132,2008.02,2047.8,Credit
1133,2008.03,2050.6,Credit
1134,2008.04,2058.7,Credit
1135,2008.05,2068.1,Credit
1136,2008.06,2075.5,Credit
1137,2008.07,2079.4,Credit
1138,2008.08,2077.7,Credit
1139,2008.09,2066.2,Credit
1140,2008.1,2041.4,Credit
1141,2008.11,2011.8,Credit
1142,2008.12,1989.6,Credit
1143,2009.01,1980.7,Credit
1144,2009.02,1982.5,Credit
1145,2009.03,1985.4,Credit
1146,2009.04,1984.7,Credit
1147,2009.05,1984.9,Credit
1148,2009.06,1990.2,Credit
1149,2009.07,1999.2,Credit
1150,2009.08,2004.9,Credit
1151,2009.09,2007.2,Credit
1152,2009.1,2009.6,Credit
1153,2009.11,2014.4,Credit
1154,2009.12,2023.6,Credit
1155,2010.01,2031.5,Credit
1156,2010.02,2033.7,Credit
1157,2010.03,2033.3,Credit
1158,2010.04,2033.5,Credit
1159,2010.05,2035.1,Credit
1160,2010.06,2039.2,Credit
1161,2010.07,2046.3,Credit
1162,2010.08,2056.2,Credit
1163,2010.09,2066.1,Credit
1164,2010.1,2077.1,Credit
1165,2010.11,2088.2,Credit
1166,2010.12,2097.8,Credit
1167,2011.01,2108.8,Credit
1168,2011.02,2121.3,Credit
1169,2011.03,2131.8,Credit
1170,2011.04,2142.3,Credit
1171,2011.05,2151.0,Credit
1172,2011.06,2156.7,Credit
1173,2011.07,2162.4,Credit
1174,2011.08,2172.5,Credit
1175,2011.09,2187.5,Credit
1176,2011.1,2204.5,Credit
1177,2011.11,2218.5,Credit
1178,2011.12,2226.5,Credit
1179,2012.01,2226.4,Credit
1180,2012.02,2226.4,Credit
1181,2012.03,2231.3,Credit
1182,2012.04,2237.1,Credit
1183,2012.05,2242.6,Credit
1184,2012.06,2250.5,Credit
1185,2012.07,2261.0,Credit
1186,2012.08,2274.2,Credit
1187,2012.09,2288.0,Credit
1188,2012.1,2300.6,Credit
1189,2012.11,2312.1,Credit
1190,2012.12,2322.8,Credit
1191,2013.01,2337.5,Credit
1192,2013.02,2353.3,Credit
1193,2013.03,2369.9,Credit
1194,2013.04,2390.7,Credit
1195,2013.05,2416.1,Credit
1196,2013.06,2439.9,Credit
1197,2013.07,2458.7,Credit
1198,2013.08,2470.9,Credit
1199,2013.09,2482.2,Credit
1200,2013.1,2493.9,Credit
1201,2013.11,2510.2,Credit
1202,2013.12,2527.6,Credit
1203,2014.01,2539.2,Credit
1204,2014.02,2544.4,Credit
1205,2014.03,2549.6,Credit
1206,2014.04,2557.4,Credit
1207,2014.05,2569.7,Credit
1208,2014.06,2582.6,Credit
1209,2014.07,2594.9,Credit
1210,2014.08,2608.7,Credit
1211,2014.09,2627.1,Credit
1212,2014.1,2646.9,Credit
1213,2014.11,2660.4,Credit
1214,2014.12,2669.6,Credit
1215,2015.01,2680.2,Credit
1216,2015.02,2696.6,Credit
1217,2015.03,2720.3,Credit
1218,2015.04,2748.2,Credit
1219,2015.05,2778.7,Credit
1220,2015.06,2811.2,Credit
1221,2015.07,2843.2,Credit
1222,2015.08,2868.6,Credit
1223,2015.09,2888.1,Credit
1224,2015.1,2909.0,Credit
1225,2015.11,2931.8,Credit
1226,2015.12,2949.6,Credit
1227,2016.01,2961.3,Credit
1228,2016.02,2972.0,Credit
1229,2016.03,2989.3,Credit
1230,2016.04,3019.0,Credit
1231,2016.05,3053.4,Credit
1232,2016.06,3081.4,Credit
1233,2016.07,3103.7,Credit
1234,2016.08,3131.3,Credit
1235,2016.09,3173.9,Credit
1236,2016.1,3231.1,Credit
1237,2016.11,3304.8,Credit
1238,2016.12,3390.0,Credit
1239,2017.01,3478.4,Credit
1240,2017.02,3562.1,Credit
1241,2017.03,3626.8,Credit
1242,2017.04,3666.9,Credit
1243,2017.05,3689.6,Credit
1244,2017.06,3710.5,Credit
1245,2017.07,3737.8,Credit
1246,2017.08,3770.0,Credit
1247,2017.09,3805.2,Credit
1248,2017.1,3844.0,Credit
1249,2017.11,3889.1,Credit
1250,2017.12,3943.3,Credit
1251,2018.01,3994.4,Credit
1252,2018.02,4031.1,Credit
1253,2018.03,4049.4,Credit
1254,2018.04,4058.7,Credit
1255,2018.05,4069.4,Credit
1256,2018.06,4092.4,Credit
1257,2018.07,4130.7,Credit
1258,2018.08,4174.7,Credit
1259,2018.09,4206.3,Credit
1260,2018.1,4226.6,Credit
1261,2018.11,4242.4,Credit
1262,2018.12,4264.9,Credit
1263,2019.01,4297.7,Credit
1264,2019.02,4325.7,Credit
1265,2019.03,4335.1,Credit
1266,2019.04,4322.3,Credit
1267,2019.05,4305.3,Credit
1268,2019.06,4302.0,Credit
1269,2019.07,4309.6,Credit
1270,2019.08,4330.9,Credit
1271,2019.09,4361.8,Credit
1272,2019.1,4400.1,Credit
1273,2019.11,4444.6,Credit
1274,2019.12,4486.7,Credit
1275,2020.01,4529.7,Credit
1276,2020.02,4576.9,Credit
1277,2002.1,1591.7,Debit
1278,2002.11,1595.4,Debit
1279,2002.12,1599.6,Debit
1280,2003.01,1604.0,Debit
1281,2003.02,1609.7,Debit
1282,2003.03,1619.0,Debit
1283,2003.04,1632.3,Debit
1284,2003.05,1649.0,Debit
1285,2003.06,1666.7,Debit
1286,2003.07,1683.5,Debit
1287,2003.08,1697.4,Debit
1288,2003.09,1710.2,Debit
1289,2003.1,1723.6,Debit
1290,2003.11,1735.9,Debit
1291,2003.12,1746.7,Debit
1292,2004.01,1756.9,Debit
1293,2004.02,1767.9,Debit
1294,2004.03,1780.7,Debit
1295,2004.04,1794.4,Debit
1296,2004.05,1807.5,Debit
1297,2004.06,1818.9,Debit
1298,2004.07,1828.7,Debit
1299,2004.08,1838.3,Debit
1300,2004.09,1846.9,Debit
1301,2004.1,1855.4,Debit
1302,2004.11,1866.8,Debit
1303,2004.12,1881.4,Debit
1304,2005.01,1898.1,Debit
1305,2005.02,1913.1,Debit
1306,2005.03,1924.5,Debit
1307,2005.04,1934.8,Debit
1308,2005.05,1945.7,Debit
1309,2005.06,1959.5,Debit
1310,2005.07,1975.5,Debit
1311,2005.08,1992.7,Debit
1312,2005.09,2009.1,Debit
1313,2005.1,2023.8,Debit
1314,2005.11,2036.0,Debit
1315,2005.12,2045.1,Debit
1316,2006.01,2053.5,Debit
1317,2006.02,2064.6,Debit
1318,2006.03,2081.0,Debit
1319,2006.04,2101.4,Debit
1320,2006.05,2122.7,Debit
1321,2006.06,2139.8,Debit
1322,2006.07,2152.4,Debit
1323,2006.08,2163.6,Debit
1324,2006.09,2177.3,Debit
1325,2006.1,2194.6,Debit
1326,2006.11,2215.1,Debit
1327,2006.12,2236.6,Debit
1328,2007.01,2258.2,Debit
1329,2007.02,2278.5,Debit
1330,2007.03,2298.0,Debit
1331,2007.04,2315.2,Debit
1332,2007.05,2330.1,Debit
1333,2007.06,2344.1,Debit
1334,2007.07,2357.5,Debit
1335,2007.08,2369.5,Debit
1336,2007.09,2382.5,Debit
1337,2007.1,2397.2,Debit
1338,2007.11,2412.7,Debit
1339,2007.12,2425.3,Debit
1340,2008.01,2432.8,Debit
1341,2008.02,2437.0,Debit
1342,2008.03,2440.8,Debit
1343,2008.04,2447.4,Debit
1344,2008.05,2456.5,Debit
1345,2008.06,2468.0,Debit
1346,2008.07,2482.2,Debit
1347,2008.08,2498.7,Debit
1348,2008.09,2514.5,Debit
1349,2008.1,2525.3,Debit
1350,2008.11,2530.5,Debit
1351,2008.12,2534.4,Debit
1352,2009.01,2540.9,Debit
1353,2009.02,2553.8,Debit
1354,2009.03,2571.0,Debit
1355,2009.04,2587.1,Debit
1356,2009.05,2600.0,Debit
1357,2009.06,2613.4,Debit
1358,2009.07,2628.0,Debit
1359,2009.08,2640.1,Debit
1360,2009.09,2649.0,Debit
1361,2009.1,2656.1,Debit
1362,2009.11,2664.1,Debit
1363,2009.12,2677.8,Debit
1364,2010.01,2692.9,Debit
1365,2010.02,2701.7,Debit
1366,2010.03,2703.6,Debit
1367,2010.04,2706.7,Debit
1368,2010.05,2716.6,Debit
1369,2010.06,2732.9,Debit
1370,2010.07,2754.7,Debit
1371,2010.08,2780.8,Debit
1372,2010.09,2808.0,Debit
1373,2010.1,2834.0,Debit
1374,2010.11,2853.5,Debit
1375,2010.12,2867.8,Debit
1376,2011.01,2884.2,Debit
1377,2011.02,2906.1,Debit
1378,2011.03,2929.4,Debit
1379,2011.04,2949.2,Debit
1380,2011.05,2963.1,Debit
1381,2011.06,2971.7,Debit
1382,2011.07,2979.4,Debit
1383,2011.08,2990.0,Debit
1384,2011.09,2998.4,Debit
1385,2011.1,3005.6,Debit
1386,2011.11,3015.8,Debit
1387,2011.12,3028.5,Debit
1388,2012.01,3042.1,Debit
1389,2012.02,3058.7,Debit
1390,2012.03,3077.0,Debit
1391,2012.04,3092.5,Debit
1392,2012.05,3104.7,Debit
1393,2012.06,3116.6,Debit
1394,2012.07,3126.1,Debit
1395,2012.08,3134.6,Debit
1396,2012.09,3142.5,Debit
1397,2012.1,3151.9,Debit
1398,2012.11,3165.6,Debit
1399,2012.12,3182.9,Debit
1400,2013.01,3200.9,Debit
1401,2013.02,3212.1,Debit
1402,2013.03,3216.8,Debit
1403,2013.04,3221.6,Debit
1404,2013.05,3231.9,Debit
1405,2013.06,3247.1,Debit
1406,2013.07,3261.9,Debit
1407,2013.08,3273.0,Debit
1408,2013.09,3284.4,Debit
1409,2013.1,3295.6,Debit
1410,2013.11,3308.1,Debit
1411,2013.12,3319.6,Debit
1412,2014.01,3327.7,Debit
1413,2014.02,3334.4,Debit
1414,2014.03,3343.3,Debit
1415,2014.04,3353.7,Debit
1416,2014.05,3364.7,Debit
1417,2014.06,3372.3,Debit
1418,2014.07,3377.6,Debit
1419,2014.08,3381.3,Debit
1420,2014.09,3386.5,Debit
1421,2014.1,3394.3,Debit
1422,2014.11,3401.3,Debit
1423,2014.12,3410.7,Debit
1424,2015.01,3419.9,Debit
1425,2015.02,3428.2,Debit
1426,2015.03,3436.2,Debit
1427,2015.04,3442.6,Debit
1428,2015.05,3447.8,Debit
1429,2015.06,3455.4,Debit
1430,2015.07,3464.9,Debit
1431,2015.08,3471.0,Debit
1432,2015.09,3473.8,Debit
1433,2015.1,3478.0,Debit
1434,2015.11,3483.8,Debit
1435,2015.12,3489.9,Debit
1436,2016.01,3498.5,Debit
1437,2016.02,3506.9,Debit
1438,2016.03,3513.2,Debit
1439,2016.04,3521.8,Debit
1440,2016.05,3531.1,Debit
1441,2016.06,3534.7,Debit
1442,2016.07,3533.1,Debit
1443,2016.08,3528.1,Debit
1444,2016.09,3519.4,Debit
1445,2016.1,3509.4,Debit
1446,2016.11,3506.1,Debit
1447,2016.12,3504.5,Debit
1448,2017.01,3501.1,Debit
1449,2017.02,3498.4,Debit
1450,2017.03,3497.0,Debit
1451,2017.04,3493.2,Debit
1452,2017.05,3486.9,Debit
1453,2017.06,3478.7,Debit
1454,2017.07,3468.9,Debit
1455,2017.08,3465.1,Debit
1456,2017.09,3472.8,Debit
1457,2017.1,3482.6,Debit
1458,2017.11,3480.8,Debit
1459,2017.12,3467.8,Debit
1460,2018.01,3448.9,Debit
1461,2018.02,3431.9,Debit
1462,2018.03,3423.3,Debit
1463,2018.04,3424.4,Debit
1464,2018.05,3431.0,Debit
1465,2018.06,3439.2,Debit
1466,2018.07,3448.5,Debit
1467,2018.08,3453.0,Debit
1468,2018.09,3445.2,Debit
1469,2018.1,3431.6,Debit
1470,2018.11,3418.9,Debit
1471,2018.12,3414.1,Debit
1472,2019.01,3419.0,Debit
1473,2019.02,3428.4,Debit
1474,2019.03,3434.5,Debit
1475,2019.04,3433.1,Debit
1476,2019.05,3430.9,Debit
1477,2019.06,3437.3,Debit
1478,2019.07,3453.7,Debit
1479,2019.08,3474.1,Debit
1480,2019.09,3487.5,Debit
1481,2019.1,3487.5,Debit
1482,2019.11,3477.0,Debit
1483,2019.12,3463.0,Debit
1484,2020.01,3449.0,Debit
1485,2020.02,3430.2,Debit
1486,2002.1,74.8,Services
